,Unnamed: 0,label,text,split,sentence
6609,6609,0,@anonymized_account Już nie róbmy z niego desperata. Prowadził kadrę narodową Hiszpanii. Niewiele stanowisk jest wyżej.,0.0,
6610,6610,0,@anonymized_account @anonymized_account To jest to coś przykryte torbą z IKEI?,2.0,
6611,6611,0,"@anonymized_account @anonymized_account To tylko Twoje życzenia, nikt nie zapowiadał wzmocnień",1.0,
6612,6612,0,Pączek bez nadzienia jest beznadziejny.,0.0,
6613,6613,0,@anonymized_account teraz się dowiedziałam i szanuję bo dzwonił pod nie wszystkie,1.0,
6614,6614,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account  jest na nią za słaby.,0.0,
6615,6615,0,@anonymized_account I wygra bo Polacy się nie obudzą,0.0,
6616,6616,0,"200 tyś do soboty debili, albo masz wpierdol",0.0,
6617,6617,0,@anonymized_account A ja bym wcale nie wykluczał tej wersji wydarzeń. 😉,1.0,
6618,6618,0,"@anonymized_account @anonymized_account Nie wiedziałem,że macie takie postulaty. Widać że robicie się coraz bardziej otwarci. Gratuluję.",0.0,
6619,6619,0,@anonymized_account @anonymized_account Kto będzie obecny na tej konferencji?,0.0,
6620,6620,0,@anonymized_account SANDRA CZY MY MOŻEMY SIĘ SPOTKAĆ W KOŃCU?????,0.0,
6621,6621,0,@anonymized_account Tak tak. A jak Arsenić leciutko dotknął Papadopoulosa to była słuszna czerwona. Weź się zdecyduj.,0.0,
6622,6622,0,jak już będę autem to podjadę po dynie,0.0,
6623,6623,0,@anonymized_account Tak krótko?  Co robiliscie?,1.0,
6624,6624,0,@anonymized_account Na razie to Ty próbowałes mnie wyśmiac 😉,0.0,
6625,6625,0,@anonymized_account Ciebie na KTM jak Boniego zabijasz,0.0,
6626,6626,0,"@anonymized_account I myślisz, że zmienią zdanie jak będą co tydzień spamowani, że nie ma go w kadrze ?",0.0,
6627,6627,0,@anonymized_account @anonymized_account @anonymized_account Jojo demokrata w akcji. Taki pospolity ćwierćmózg,0.0,
6628,6628,0,"@anonymized_account @anonymized_account mogło być też trochę odwrotnie, czyli np. brak rotacji na skrzydłach sprawił, że Dejan stracił formę :)",1.0,
6629,6629,0,"@anonymized_account Całe wyrwane... jak nie klamki to gniazda, autko z mojego miasta jest, przestępczość lvl 15190",0.0,
6630,6630,0,@anonymized_account @anonymized_account @anonymized_account Ta odpada.. Po prostu Ci się nie chce leniu śmierdzący 😂,0.0,
6631,6631,0,@anonymized_account nie może ? To czemu Modelski nie jest teraz wolnym zawodnikiem ? @anonymized_account,0.0,
6632,6632,0,@anonymized_account Ale zobacz jaki fajny daj mi się nacieszyć jeden dzień i tak mi się znudzi :’),1.0,
6633,6633,0,"sędziów wściekła i zła kasta, chyba zaraz się pochlasta",1.0,
6634,6634,0,@anonymized_account zdecydowana większość ludzi z młyna nawet nie zna zasad gry więc pretensje miej do kibiców kosza a piłkę zostaw w spokoju,0.0,
6635,6635,0,@anonymized_account To fakt. Nawet Niemcy dali się lubić😁😁😁,0.0,
6636,6636,0,"powiem wam tylko tyle, jestem najobrzydliwszą, najgrubszą i kurwa najbrzydsza dziewczyną jaka kiedykolwiek chodziła po ziemi",1.0,
6637,6637,0,"RT @anonymized_account powiem wam tylko tyle, jestem najobrzydliwszą, najgrubszą i kurwa najbrzydsza dziewczyną jaka kiedykolwiek chodziła po z…",0.0,
6638,6638,0,"@anonymized_account Dobrze choć, że sowite odszkodowania były @anonymized_account",0.0,
6639,6639,0,@anonymized_account Dla Wisły to dobry wynik :),0.0,
6640,6640,0,"@anonymized_account @anonymized_account Ej, @anonymized_account macie w redakcji fana trenerskiego talentu TH. \u0026lt;idę po popcorn\u0026gt; 😀",0.0,
6641,6641,0,"@anonymized_account @anonymized_account I o czym to ma świadczyć? Chyba tylko o tym, że dobija Pan do kolejnego dna swojego obciachu.",0.0,
6642,6642,0,"Marek Kuchciński jest marszałkiem w takim samym stopniu, w jakim Wiadomości są programem informacyjnym.",0.0,
6643,6643,0,"RT @anonymized_account Marek Kuchciński jest marszałkiem w takim samym stopniu, w jakim Wiadomości są programem informacyjnym.",0.0,
6644,6644,0,"@anonymized_account Nie da się, trzeba być pisem",0.0,
6645,6645,0,było w tym tygodniu riverdale?,0.0,
6646,6646,0,Odpadamy w doborowym towarzystwie😁😁😁😁. Ale w innym stylu😁😁😁,0.0,
6647,6647,0,"@anonymized_account @anonymized_account powiedzcie to zawodnikom którzy mają \""bylejakość\"" na koszulkach",0.0,
6648,6648,0,@anonymized_account @anonymized_account Idź do ONRu to może Ci pociągnie,0.0,
6649,6649,0,@anonymized_account @anonymized_account @anonymized_account Wy macie pełne pory. Jeszcze trochę i się postacie na amen.,2.0,
6650,6650,0,@anonymized_account @anonymized_account Odklejenie mózgowe doprowadzi do dekompozycji obozu rządzącego,0.0,
6651,6651,0,"@anonymized_account Chwile, czyli ile ? Zbyt często się to u was dzieje.",0.0,
6652,6652,0,@anonymized_account Skompromitował to się autor tym tekstem 😉,0.0,
6653,6653,0,"@anonymized_account @anonymized_account dokładnie od 8 lat, czyli od pierwszego tzw. marszu niepodległości",0.0,
6654,6654,0,@anonymized_account Wreszcie robi się normalnie. Polak skurwysyn w akcji.,1.0,
6655,6655,0,@anonymized_account a co juz zdobyli mistrzostwo ?,0.0,
6656,6656,0,@anonymized_account W zasadzie co za różnica. Jeden wart drugiego😁😁,0.0,
6657,6657,0,@anonymized_account @anonymized_account poczytny rozumie jako taki który ma dużo czytelników.A kto tam jest szefem i co zrobił to nie wiem.,2.0,
6658,6658,0,@anonymized_account @anonymized_account @anonymized_account A jak tam koalicję z PiSem?,0.0,
6659,6659,0,@anonymized_account I o to chodzi!  #WalorEdukacyjny ;-),2.0,
6660,6660,0,@anonymized_account @anonymized_account Na przekór wszystkim kibice Wisły,0.0,
6661,6661,0,Jeszcze raz usłyszę se ktoś z mojego roku narzeka na plan bo wszystko mamy po południu to sibie chyba strzelę kulkę w łeb,2.0,
6662,6662,0,Wiecie co? Jest mi ogromnie przykro i mam dosyć sama siebie,2.0,
6663,6663,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Bo komuś zawsze się nie będzie opłacać.,0.0,
6664,6664,0,"@anonymized_account Wg moich obliczeń już jesteśmy w \""8\""",0.0,
6665,6665,0,Tak miałam to w podstawówce po co?? Nie wiem,0.0,
6666,6666,0,@anonymized_account A możesz powiedzieć z jakiego to sklepu?,1.0,
6667,6667,0,Mam ochotę iść do wróżki  bo moja znajoma była i podobno wszystko jej się sprawdziło,0.0,
6668,6668,0,"A ja czekam na @anonymized_account bo coś raptem zamilkła.Nie komentuje,nie oburza się.Brakuje mi jej trafnych, głęboko wyważonych opinii.",0.0,
6669,6669,0,@anonymized_account @anonymized_account Opętać to nie ale jakby był sygnał albo jakby ktoś odebrał to XDDD,1.0,
6670,6670,1,@anonymized_account Zapomniałem o ciezniaku nr 1 frajerze 😀,0.0,
6671,6671,0,@anonymized_account Intelektualnie też nadal brzytwa. Pancerne pokolenie.,2.0,
6672,6672,0,@anonymized_account nieobrobiony. Na youtube będzie jutro.,0.0,
6673,6673,0,@anonymized_account @anonymized_account Jest spoko jak moje #ff coś znaczy to daję @anonymized_account,0.0,
6674,6674,0,@anonymized_account Jak sie w kadzi siedzi w rajtuzach,0.0,
6675,6675,0,@anonymized_account @anonymized_account Hehehehehe. To się nazywa praca od podstaw😁😁😁,0.0,
6676,6676,0,@anonymized_account @anonymized_account @anonymized_account No Mączyński czy Astiz nie mają 30 lat.,0.0,
6677,6677,0,@anonymized_account @anonymized_account Jak nie wygramy z takimi słabiakami to nie zasługujemy na grupe mistrzowską.,0.0,
6678,6678,0,"@anonymized_account Szczęście nam sprzyja, gramy o mistrza",0.0,
6679,6679,0,"@anonymized_account @anonymized_account No skoro został porównany z Milikiem, to rzeczywiście - Jprdl🤦‍♂️",0.0,
6680,6680,0,@anonymized_account @anonymized_account Btw. Hiszpański dziennikarz z Marki (2010) wtedy na Ronaldo zagłosowal.,0.0,
6681,6681,0,"A dla Rosji szacunek. Oni mogą powiedzieć, że wycisnęli maxa ze swojego potencjału. Jak my na Euro 2016.",0.0,
6682,6682,0,Koleżanka z która nie gadałam miesiąc chyba wysłała mi 👋 na messengerze i odrazu „o kurwa przepraszam”,0.0,
6683,6683,0,"@anonymized_account To oni już tak mogą się instruować? Tak otwarcie, bezpruderyjnie?",0.0,
6684,6684,0,@anonymized_account @anonymized_account Czy dołączysz razem z Carlitosem i Żurkowskim do Legii ?,0.0,
6685,6685,0,um jesli te plotki na temat finalu the originals to prawda to to bedzie kurwa najgorsze zakonczenie serialu w calym swiecie seriali,0.0,
6686,6686,0,RT @anonymized_account um jesli te plotki na temat finalu the originals to prawda to to bedzie kurwa najgorsze zakonczenie serialu w calym swiecie s…,0.0,
6687,6687,1,"@anonymized_account W tym wypadku chyba tańsza byłaby transplantacja głowy, bo lifting gęby musi uzupełnić wszczepienie mózgu, którego nie ma.",0.0,
6688,6688,0,@anonymized_account @anonymized_account Jaki nominat taki nominowany. Poziom prymitywizmu poniżej dna.,1.0,
6689,6689,0,"@anonymized_account To tak jak z jazdą rowerem do pracy. Zero przyjemności, na rower z byka patrzę",1.0,
6690,6690,0,@anonymized_account Czyli musisz zacząć palić :),1.0,
6691,6691,0,@anonymized_account Mi tez mama obcięła ✋🏻,0.0,
6692,6692,0,@anonymized_account @anonymized_account mi się ten styl podoba 💪 oby tak dalej :),1.0,
6693,6693,0,@anonymized_account Królowa Kier piguł napiekła \nW porze letnich dni\nA walet pikowy ta bestia wściekła \nUkradł je i znikł,1.0,
6694,6694,1,@anonymized_account Tak to jest z pomnikami obrońców pedofili,1.0,
6695,6695,0,"@anonymized_account @anonymized_account Wiem, wiem, miałem deja vu",0.0,
6696,6696,0,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account SKOKI i Morzejki zaorały, w sumie 12 mld",0.0,
6697,6697,0,@anonymized_account Wstępniak na 50 👍\nGazetka reklamowa.,0.0,
6698,6698,0,"@anonymized_account Najwidoczniej, zostałam zaczepiona przed chwila i jestem w szoku",0.0,
6699,6699,1,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account A wiecie po czym poznałem ? Bo ma nogi jak grubas 😂,0.0,
6700,6700,0,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Czyli wychodzi, że niecałe 3 pełne mecze. No nieźle w takim razie.",1.0,
6701,6701,0,@anonymized_account @anonymized_account Biedny Pan jest. Historia trzeba się poduczyć.,0.0,
6702,6702,0,"@anonymized_account To normalne, ja się potrafię popłakać na jakiejś reklamie albo oglądając jakiś filmik",0.0,
6703,6703,0,Dobra wódka w środku tygodnia ma zapach urlopu na żądanie.,1.0,
6704,6704,0,RT @anonymized_account Dobra wódka w środku tygodnia ma zapach urlopu na żądanie.,0.0,
6705,6705,0,@anonymized_account @anonymized_account Kostevycha ręka była rozmyślna ?,0.0,
6706,6706,0,NiE hUbErT mUsISZ pRzeŻYć nieeee Ty I mArYsia jEsTEśCie nAjWaznieJsZe,1.0,
6707,6707,0,@anonymized_account @anonymized_account nie ma co zwalać na dwie zawodniczki.Cała drużyna dała dupy.,0.0,
6708,6708,0,nina ok jakie piękne imię,0.0,
6709,6709,0,"@anonymized_account Male rozumki, sila i honor, uuuu, siła i honar,",0.0,
6710,6710,0,"@anonymized_account @anonymized_account Mi6 vs lg6 a nie note, sam już wybrałeś",0.0,
6711,6711,0,@anonymized_account I atakowany przez byłego zawodnika Lecha :D,1.0,
6712,6712,0,"@anonymized_account Albo \""Głupi ma zawsze szczęście\"". Do wyboru 😁",0.0,
6713,6713,0,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Nie do końca. Ekwiwalent sprawia, że sprawa nie jest taka prosta ;)",0.0,
6714,6714,0,@anonymized_account Na 100% wlaśnie przeglądam internet gdzie dokładnie,0.0,
6715,6715,0,@anonymized_account W sumie życie też powoduje śmierć.,1.0,
6716,6716,0,W jakim banku ja mam konto... tego to jeszcze nie było xd,1.0,
6717,6717,0,@anonymized_account Widze że jako legionista uważnie śledzisz poczynania byłych piłkarzy klubu :),1.0,
6718,6718,0,@anonymized_account Co za hipokryzja!\nKościół i przyjaciele powołują się na dekalog a potem chowają przed prawem pedofili w sutannach.,1.0,
6719,6719,0,@anonymized_account może jeszcze dogoni Australie :),0.0,
6720,6720,0,@anonymized_account jakbym jutro był to robimy foty 💪 haha :),0.0,
6721,6721,0,"@anonymized_account właśnie chciałam zobaczyć, jak zostanie zinterpretowany ten obrazek, tu jest sporo konotacji.",0.0,
6722,6722,0,@anonymized_account Wjedź do domu odpal klimę i ciesz się chłodem,0.0,
6723,6723,0,@anonymized_account @anonymized_account Czemu usunęliście ten zabawny artykuł ?,0.0,
6724,6724,0,"@anonymized_account Dzięki temu rewanż był w kwietniu, a nie lutym czy grudniu :P",0.0,
6725,6725,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Pasiaków z ubiegłego sezonu już nie ma :),1.0,
6726,6726,1,@anonymized_account Chyba cię frustracie do końca pojebało. To dawaj publicznie tą prawdę psycholu.,0.0,
6727,6727,0,@anonymized_account @anonymized_account @anonymized_account niestety piątkowy skarb kibica jest najgorszy od lat,0.0,
6728,6728,0,"@anonymized_account Ginęli tam głownie Żydzi, a gdzie jest  o Polakach? , to nie Polska encyklopedia, to wniki komisji partyjnej",0.0,
6729,6729,0,"@anonymized_account ale Wisła ma 11-13 piłkarzy, a Legia nie dość że więcej to przyzwyczajona jest do gry w fazie grupowej co roku",0.0,
6730,6730,0,@anonymized_account @anonymized_account Ja się zawsze chowam za plecami,0.0,
6731,6731,0,@anonymized_account ale Benfica napewno nie może zablokować transferu bo wtedy to Lechia i Vanja byliby idiotami podpisując coś takiego,1.0,
6732,6732,0,"Jest tyle cudownych ciuszków dla bobasów i dzieci, że nie mogę się niczemu opszeć i się zachwycam",1.0,
6733,6733,0,Gdzie wy mieszkacie jak burza u was jest,0.0,
6734,6734,0,@anonymized_account Taki sam spalony jak Carlitosa z Sandecją a wtedy gwizdnęli,1.0,
6735,6735,0,"@anonymized_account  nie wiem.Miały być dwa powroty, ale nie piłkarzy, więc może chodziło też o Sobola",0.0,
6736,6736,0,Japonski Rezyser wykonawcy Wszystkie Wschody Słońca\nhttps://t.co/bjNFHiUw2B,1.0,
6737,6737,0,@anonymized_account @anonymized_account jakbym grał zawodowo w bierki to nie miałbym do nikogo pretensji że ludzie wolą piłke i tam jest większa kasa,0.0,
6738,6738,0,@anonymized_account Czekam na to 4 lata i coś słabo to idzie 😛,1.0,
6739,6739,0,@anonymized_account Dla Ciebie Pan Frasyniuk prymitywna kobieto.,0.0,
6740,6740,0,CO SIĘ ODJEBALO W TYM SERIALU TO JA NIE MAM PYTAŃ,1.0,
6741,6741,0,"@anonymized_account Szkoda, że nie była mniejsza, wtedy byłby nawet tłok",0.0,
6742,6742,0,@anonymized_account oczywiście prezes dumny z sędziowania.Żałosne.,0.0,
6743,6743,0,@anonymized_account On powinien wchodzić przy stanie 3-0 dla Wisły bez względu na minutę ;),0.0,
6744,6744,0,nie mogę się doczekać koncertu yearsów chyba umrę vbgkrnbvjieaacdv,1.0,
6745,6745,0,@anonymized_account @anonymized_account @anonymized_account miała zapewne na myśli młodą kanaliè😁😁😁😁😁,0.0,
6746,6746,0,"Parę lat temu w moim byłym radiu kolega zapytał słuchaczkę:\n- Czy Boże Ciało jest świętem ruchomym?\n- Tak, bo chodzi się na procesję. \n \n😉",0.0,
6747,6747,0,"RT @anonymized_account Parę lat temu w moim byłym radiu kolega zapytał słuchaczkę:\n- Czy Boże Ciało jest świętem ruchomym?\n- Tak, bo chodzi si…",0.0,
6748,6748,1,@anonymized_account Probierz cwelu skończyłeś w burdelu!!,0.0,
6749,6749,0,@anonymized_account @anonymized_account układ to srebrna i JarKacz,0.0,
6750,6750,0,@anonymized_account To wy tak możecie o swoich idolach z PiSu publicznie i bez ogródek?,0.0,
6751,6751,1,"@anonymized_account @anonymized_account @anonymized_account Zgodzisz się ze mną, im mniej polskich mord w społeczeństwie  tym lepiej dla Polski",0.0,
6752,6752,0,@anonymized_account @anonymized_account Bo je sam wysyłasz z trollowych kont. To już wszyscy wiedzą.,0.0,
6753,6753,0,"@anonymized_account Jest debilem , w make upie i bez",0.0,
6754,6754,0,@anonymized_account skoro nie odchodzi to dlaczego są plotki że Weinzierl ma być jego następcą ? Przecież wykonuje tam dobrą robote,0.0,
6755,6755,0,@anonymized_account Te masazyki w pierwszym zestawie wyglądają super,2.0,
6756,6756,0,@anonymized_account Ty to jesteś takim trochę Hasiorem hip-hopu.,1.0,
6757,6757,0,"@anonymized_account @anonymized_account dzwoniłem do misiewiczów mówią że już im starczy, materialne korzyści zostały zaspokojone",0.0,
6758,6758,0,@anonymized_account Przyjadę z daleka zobaczyć z bliska!,0.0,
6759,6759,0,"@anonymized_account 7 k na 2 tygodnie przed meczem w okresie wakacyjnym twierdzę że za tydzień może być komunikat \"" brak biletów \""",2.0,
6760,6760,0,@anonymized_account od tego jest właśnie twitter 😉,0.0,
6761,6761,0,"Wyskoczyło mi ze moja pani profesor ma dzisiaj urodziny ale fajnie, dzień po mnie",1.0,
6762,6762,1,@anonymized_account Protestują bo widą w przestrzeni coraz więcej  zjebów takich jak wy,0.0,
6763,6763,0,@anonymized_account jeden ale za to jaki :),0.0,
6764,6764,0,@anonymized_account @anonymized_account @anonymized_account A czemu nie o 5 mln ?,1.0,
6765,6765,0,To przemówienie ocalałego z Holokaustu Żyda Edwarda Mosberga poruszyło miliony serc! Posłuchajcie i podajcie dalej!\nhttps://t.co/DG19gCQiyt,0.0,
6766,6766,0,RT @anonymized_account To przemówienie ocalałego z Holokaustu Żyda Edwarda Mosberga poruszyło miliony serc! Posłuchajcie i podajcie dalej!\nhttps…,1.0,
6767,6767,0,97 proc. badanych Polaków odczuwa dumę ze swojego pochodzenia narodowego\n#wieszwiecej \nhttps://t.co/gHayIECObt,0.0,
6768,6768,0,RT @anonymized_account 97 proc. badanych Polaków odczuwa dumę ze swojego pochodzenia narodowego\n#wieszwiecej \nhttps://t.co/gHayIECObt,2.0,
6769,6769,0,"@anonymized_account czy Pan Waldemar ma zakaz wjazdu Parchu, czy nie ma?",0.0,
6770,6770,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account W legi nawet niejest cieniem tego co pokazywał w Wiśle,1.0,
6771,6771,0,@anonymized_account Głowacki zablokował piłkę i to jest karny ?😂,0.0,
6772,6772,0,"@anonymized_account Te drążenie, zawziętość, heheszki z holocaustu, jesteś człeku chory na nienawiść, idź się leczyć",0.0,
6773,6773,0,"@anonymized_account Tez tak sądziłam, ale może jeszcze w ciągu dnia się pojawią. Miłego! 😉🇵🇱",0.0,
6774,6774,0,"@anonymized_account Wybacz Polsko,że ten hipokryta był u władzy.Zostaw nas w spokoju. 🇵🇱",0.0,
6775,6775,0,"RT @anonymized_account @anonymized_account Wybacz Polsko,że ten hipokryta był u władzy.Zostaw nas w spokoju. 🇵🇱",1.0,
6776,6776,0,"@anonymized_account Oni nie sprawią, że Vesović nauczy się kryć.",0.0,
6777,6777,0,@anonymized_account To i ja brawo @anonymized_account za celne punktowanie,1.0,
6778,6778,0,@anonymized_account Fryzjera tylko brakuje w Hiszpanii,0.0,
6779,6779,0,@anonymized_account Życzysz rodakom to pisz po niemiecku.,0.0,
6780,6780,0,RT @anonymized_account @anonymized_account Życzysz rodakom to pisz po niemiecku.,0.0,
6781,6781,0,@anonymized_account W zasadzie po tym co napisała @anonymized_account inne komentarze są zbyteczne😁😁😁😁😁😁😁,1.0,
6782,6782,0,@anonymized_account I the rain ostatnio oglądałam jeszcze 😂😂😂,0.0,
6783,6783,0,@anonymized_account W nowym przekładzie. Bardzo jestem go ciekawa.,0.0,
6784,6784,0,"@anonymized_account Zawsze był pierdolnięty. Od pierwszego dnia, kiedy został burmistrzem Londynu.",0.0,
6785,6785,0,"Premier @anonymized_account w #Pułtusk: Musimy oprzeć się na trzech filarach: odwaga, nadzieja i zaufanie.  #DotrzymujemySłowa",0.0,
6786,6786,0,"RT @anonymized_account Premier @anonymized_account w #Pułtusk: Musimy oprzeć się na trzech filarach: odwaga, nadzieja i zaufanie.  #DotrzymujemySłowa",0.0,
6787,6787,0,"Jeśli ten mecz będzie jednak dalej tak wyglądał, to w 1/8 finału trzymam kciuki za Kolumbię.",0.0,
6788,6788,0,@anonymized_account @anonymized_account @anonymized_account Mąka puścił bąka i będzie długo śmierdziało :),1.0,
6789,6789,0,"@anonymized_account @anonymized_account @anonymized_account A mi się wydawało, że u Carlitosa na insta był autokar",0.0,
6790,6790,0,@anonymized_account @anonymized_account @anonymized_account you made my day. Uwielbiam panikę w obozie władzy. Jeszcze trochę i postacie się na żądło.,0.0,
6791,6791,0,@anonymized_account Pisałem przy okazji meczów (porażek)Wisły z korona ze korona jak utrzyma taka formę to o majstra będą walczyć-to nikt niewierzyl,0.0,
6792,6792,1,"@anonymized_account @anonymized_account Policjanci to ćpuny, albo emeryci w wieku 45 lat, jakaś herezja",0.0,
6793,6793,0,"@anonymized_account Wiem, głupio z mojej strony.",0.0,
6794,6794,0,A ja obserwuje Pentagon i Kima,0.0,
6795,6795,0,@anonymized_account Chciałabym je kiedyś zobaczyć w oryginale na żywo.,1.0,
6796,6796,0,W CO JS MAM SIĘ UBRAĆ JA PIERDOLE,0.0,
6797,6797,0,@anonymized_account przecież od razu widać że to jakieś dzieci prowadzą ten profil.Wystarczy poczytać komentarze adminów,1.0,
6798,6798,0,Ja nie wiem co si ze mna dzieje,0.0,
6799,6799,0,jebać studia idę spać kurwa ja pierdole,0.0,
6800,6800,0,RT @anonymized_account jebać studia idę spać kurwa ja pierdole,0.0,
6801,6801,0,@anonymized_account Co roku to samo i wszyscy się nabieramy 😂,1.0,
6802,6802,0,@anonymized_account @anonymized_account Można też zdobyć +23 ale to trzeba przejść do Monaco 😂,0.0,
6803,6803,0,@anonymized_account Już wycie wasze nie pomoże komunistycznej kaście sędziowskiej.Teraz jeszcze te niemieckie media uporządkować trzeba.,0.0,
6804,6804,0,RT @anonymized_account @anonymized_account Już wycie wasze nie pomoże komunistycznej kaście sędziowskiej.Teraz jeszcze te niemieckie media uporządk…,1.0,
6805,6805,0,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Falonik latem 2013 przyszedł, czyli mając niespełna 16 :)",1.0,
6806,6806,0,@anonymized_account @anonymized_account Ok dzięki  za info jednak i tak nieposiadam tego kanału ;-),0.0,
6807,6807,0,@anonymized_account juz śpiewała chyba w dzien dobry tvn ale nie ogladalam jeszze tego,0.0,
6808,6808,0,@anonymized_account @anonymized_account Jak to nie a co prostopadla? ;-),0.0,
6809,6809,0,"@anonymized_account Od presdungu są inni, a od czego jest Neymar, to właśnie miałeś okazję zobaczyć 😛",1.0,
6810,6810,0,@anonymized_account @anonymized_account Przecież ucho go bolało! 😂,1.0,
6811,6811,0,@anonymized_account @anonymized_account kto bedzie chętny z tym zagram.Ale od razu mówie że tylko za 1 porażke płace.Później moge grać tylko towarzysko :),0.0,
6812,6812,0,Fallon to moja spirit animal,1.0,
6813,6813,0,"@anonymized_account @anonymized_account Wiem że mam rację, wypad z mojego TT",1.0,
6814,6814,0,@anonymized_account Ja nawet nadal mieszkam 😉,0.0,
6815,6815,0,"@anonymized_account oh nie! Póki co, dostaje galaretkę i mogę bezkarnie leżeć cały dzień w łóżku i czytać. Niech to jeszcze chwilę potrwa :-D",2.0,
6816,6816,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account A gdzie można zapoznać się z pana reportażem ?,1.0,
6817,6817,0,@anonymized_account Chyba że 3-5-2/3-4-3 i Piszczek do środka.,0.0,
6818,6818,0,@anonymized_account Możemy się umówić następnym razem na szachy. To też sport.,0.0,
6819,6819,0,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Sam widzisz, kiedy to się pojawiło.",1.0,
6820,6820,0,"@anonymized_account @anonymized_account @anonymized_account Proszę pamiętać, że nie jesteśmy na ty. I wypić melisę, koniecznie.",1.0,
6821,6821,0,Jak upiąć sobie włosy tak żeby dało się żyć ok pomocy bo się opitolę na łyso mam dość,0.0,
6822,6822,0,@anonymized_account @anonymized_account Nie widzę żeby ktoś go winił tutaj za bramke choć przy tym wolnym miał swój udział.,1.0,
6823,6823,0,@anonymized_account Też czasem nachodzą mnie takie myśli,0.0,
6824,6824,0,"@anonymized_account @anonymized_account aj, sorry, ale to w Twoim stylu i mnie zmyliło ;-)",0.0,
6825,6825,0,"@anonymized_account Potęgą będą, jak im go nie zabraknie :)",1.0,
6826,6826,0,"Najbardziej podłe i wstrętne przemówienie PAD, jakie słyszałem!\nTeraz, u św. Brygidy.",0.0,
6827,6827,0,"RT @anonymized_account Najbardziej podłe i wstrętne przemówienie PAD, jakie słyszałem!\nTeraz, u św. Brygidy.",0.0,
6828,6828,0,"Kiedyś Patryk Jaki mówił\""pedałów trzeba wyciąć\""teraz na potrzeby kampanii pewnie się przyzna że jest gejem",0.0,
6829,6829,0,"RT @anonymized_account Kiedyś Patryk Jaki mówił\""pedałów trzeba wyciąć\""teraz na potrzeby kampanii pewnie się przyzna że jest gejem",0.0,
6830,6830,0,"@anonymized_account @anonymized_account No niestety z tego wynika, że ten operator to faszysta, a na to są paragrafy,",0.0,
6831,6831,0,"RT @anonymized_account @anonymized_account @anonymized_account No niestety z tego wynika, że ten operator to faszysta, a na to są paragrafy,",1.0,
6832,6832,0,@anonymized_account @anonymized_account @anonymized_account nie dogadali się z Czerczesowem a w tekście podlizywanie się Żewłakowowi że ma wielkie jaja hehe,0.0,
6833,6833,0,@anonymized_account @anonymized_account @anonymized_account Pół godziny lotu i oczywiście business class,0.0,
6834,6834,0,w ogóle jak kupiłam torebkę to nagle znalazłam plecak taki idealny ;),0.0,
6835,6835,0,@anonymized_account @anonymized_account Już tu był otagowany ;-),0.0,
6836,6836,0,@anonymized_account @anonymized_account @anonymized_account @anonymized_account Ale to lustro musi leżeć na ziemi.No chyba że na stołku staniesz to wtedy sięgasz :D,1.0,
6837,6837,0,"Podoba mi się nowa piosenka Wieniawy, muzyka jest serio fajna, tekst nie jest grafomanią i nawet ma sens",0.0,
6838,6838,0,@anonymized_account ciekawe jaki sens ma branie samych obroncow na ławke,0.0,
6839,6839,0,@anonymized_account @anonymized_account I nie wpierdalacie się w paradę a będzie tylko lepiej.,0.0,
6840,6840,0,"Niech sobie biora nagrody i większe , ale tego faszysty @anonymized_account nie chcę widzieć w publicznej tv",1.0,
6841,6841,0,@anonymized_account @anonymized_account Dlatego to nie miało żadnego większego wpływu z żadnej ze stron.,0.0,
6842,6842,0,@anonymized_account @anonymized_account Jak na zimę i na Białystok to klimat umiarkowany ;-),0.0,
6843,6843,0,"Ile razy można pisać, że to żałosny błazen? Hańbą jest to, że był kiedyś prezydentem.",0.0,
6844,6844,0,Życzę Wam i Waszym najbliższym wielu łask bożych! 😘\nA ateistom smacznego :-),1.0,
6845,6845,0,@anonymized_account @anonymized_account Ja jako optymistą myślę że 4 tys średnia będzie :-),0.0,
6846,6846,0,@anonymized_account @anonymized_account Skoro mało Cię to obchodzi to po co się wypowiadałeś na temat reportażu Szymona J. ?,0.0,
6847,6847,0,@anonymized_account @anonymized_account @anonymized_account Nie Lech - Jaga? 😮,0.0,
6848,6848,0,"@anonymized_account jakie zdjęcie? padam na twarz, a za jakiś czas muszę biec na zajęcia na drugi koniec miasta",0.0,
6849,6849,0,Słomka w wyjściowym składzie GKSu :) Meczyk na Polsat Sport.,0.0,
6850,6850,0,"@anonymized_account @anonymized_account @anonymized_account I pan prezydent też śliczny, mądry, kochany jak z obrazka",1.0,
